0.5,hsa-miR-140-3p,hsa-miR-152,"[0.4825765006715752, -0.33754890562713574]"
0.46,hsa-miR-140-3p,hsa-miR-22-3p,"[0.12997828989140547, 0.2851057874742012]"
0.44,hsa-miR-140-3p,hsa-miR-192-5p,"[0.3978499176936687, -0.31644483410391316]"
0.44,hsa-miR-140-3p,hsa-miR-502-3p,"[0.5321419573689927, -0.2264190652116335]"
0.44,hsa-miR-140-3p,hsa-let-7f-5p,"[0.4343073657917318, -0.1832038380812327]"
0.43,hsa-miR-140-3p,hsa-miR-423-3p,"[0.42955193062320546, -0.28173359344100596]"
0.41,hsa-miR-140-3p,hsa-miR-139-5p,"[0.35902972769391134, -0.17379706496291775]"
0.4,hsa-miR-140-3p,hsa-miR-425-3p,"[0.46065520915965097, -0.17956038828836052]"
0.4,hsa-miR-140-3p,hsa-miR-424-5p,"[0.34024361379009394, -0.1966113263700574]"
0.4,hsa-miR-16-5p,hsa-miR-23b-3p,"[0.0, -0.296457700999807]"
0.39,hsa-miR-140-3p,hsa-let-7d-3p,"[0.010150092496099947, 0.0]"
0.39,hsa-miR-140-3p,hsa-miR-29a-3p,"[0.010150092496099947, 0.0]"
0.39,hsa-miR-140-3p,hsa-let-7a-5p,"[0.010150092496099947, 0.0]"
0.38,hsa-miR-140-3p,hsa-miR-30c-5p,"[0.010150092496099947, 0.0]"
0.38,hsa-miR-140-3p,hsa-miR-320b,"[0.0436022160759636, -0.1443227067318142]"
0.38,hsa-miR-140-3p,hsa-miR-197-3p,"[0.3127418155004266, -0.22891305277130586]"
0.38,hsa-miR-140-3p,hsa-miR-103a-3p,"[0.010150092496099947, 0.0]"
0.38,hsa-miR-140-3p,hsa-miR-425-5p,"[0.010150092496099947, 0.0]"
0.38,hsa-miR-140-3p,hsa-miR-652-3p,"[0.28070388781968425, -0.2774887643302453]"
0.38,hsa-miR-16-5p,hsa-miR-15a-5p,"[0.026526464536842615, 0.0]"
0.37,hsa-miR-140-3p,hsa-miR-101-3p,"[0.010150092496099947, 0.0]"
0.37,hsa-miR-140-3p,hsa-let-7g-5p,"[0.010150092496099947, 0.0]"
0.37,hsa-miR-140-3p,hsa-miR-423-5p,"[0.010150092496099947, 0.0]"
0.37,hsa-miR-140-3p,hsa-miR-106b-5p,"[0.010150092496099947, 0.0]"
0.37,hsa-miR-140-3p,hsa-miR-378a-3p,"[0.010150092496099947, 0.0]"
0.37,hsa-miR-140-3p,hsa-miR-140-5p,"[0.3778224848898609, -0.15608645260565188]"
0.37,hsa-miR-140-3p,hsa-miR-125a-5p,"[0.25335983657013433, -0.15743673672792036]"
0.37,hsa-miR-16-5p,hsa-miR-222-3p,"[0.026479346728612095, 0.0]"
0.36,hsa-miR-140-3p,hsa-miR-660-5p,"[0.010150092496099947, 0.0]"
0.36,hsa-miR-140-3p,hsa-let-7d-5p,"[0.18557256644488054, -0.12356969426980181]"
0.36,hsa-miR-140-3p,hsa-miR-126-3p,"[0.010150092496099947, 0.0]"
0.36,hsa-miR-140-3p,hsa-miR-885-5p,"[0.25834716346075465, -0.09708383169478763]"
0.36,hsa-miR-140-3p,hsa-miR-130b-3p,"[0.4150912410980698, -0.1492898821961909]"
0.36,hsa-miR-140-3p,hsa-miR-223-5p,"[0.48932403730634166, -0.18351402923238547]"
0.36,hsa-miR-140-3p,hsa-miR-32-5p,"[0.261912189348641, -0.1946385055868673]"
0.35,hsa-miR-140-3p,hsa-miR-20a-5p,"[0.010150092496099947, 0.0]"
0.35,hsa-miR-140-3p,hsa-let-7b-3p,"[0.12600799035887364, -0.04983235433030511]"
0.35,hsa-miR-140-3p,hsa-miR-532-3p,"[0.2687356894614122, -0.10229336978783485]"
0.35,hsa-miR-140-3p,hsa-miR-374a-5p,"[0.14286236562609106, -0.0542115557518336]"
0.35,hsa-miR-140-3p,hsa-miR-15b-5p,"[0.2740943683759737, -0.2197446070864577]"
0.35,hsa-miR-140-3p,hsa-miR-181a-5p,"[0.013398987678143062, -0.0030151909002441904]"
0.34,hsa-miR-140-3p,hsa-let-7i-5p,"[0.010150092496099947, 0.0]"
0.34,hsa-miR-140-3p,hsa-miR-23a-3p,"[0.010150092496099947, 0.0]"
0.34,hsa-miR-140-3p,hsa-miR-30d-5p,"[0.26042615144596376, -0.09879454027799155]"
0.34,hsa-miR-140-3p,hsa-miR-107,"[0.010150092496099947, 0.0]"
0.34,hsa-miR-140-3p,hsa-miR-199a-3p,"[0.16881425163219477, -0.1336197690892511]"
0.34,hsa-miR-140-3p,hsa-miR-29b-3p,"[0.16477368776631512, -0.08909369581977188]"
0.34,hsa-miR-140-3p,hsa-miR-144-5p,"[0.16974354885361503, -0.09712817469768917]"
0.33,hsa-miR-140-3p,hsa-miR-210,"[0.20853704964093775, -0.08005138262113425]"
0.32,hsa-miR-140-3p,hsa-miR-151a-5p,"[0.14524608698168118, -0.1549490472833812]"
