0.66,hsa-miR-29c-3p,hsa-miR-107,"[0.6712816284661792, 0.0]"
0.65,hsa-miR-29c-3p,hsa-miR-181a-5p,"[0.6712816284661792, 0.0]"
0.62,hsa-miR-29c-3p,hsa-let-7a-5p,"[0.6712816284661792, 0.0]"
0.6,hsa-miR-29c-3p,hsa-miR-151a-5p,"[0.6709780773897519, 0.0]"
0.6,hsa-miR-29c-3p,hsa-miR-144-5p,"[0.6710134298993323, 0.0]"
0.59,hsa-miR-29c-3p,hsa-miR-378a-3p,"[0.6712816284661792, 0.0]"
0.59,hsa-miR-29c-3p,hsa-miR-32-5p,"[0.6706882858056387, 0.0]"
0.57,hsa-miR-29c-3p,hsa-miR-140-5p,"[0.6712816284661792, 0.0]"
0.57,hsa-miR-29c-3p,hsa-miR-125a-5p,"[0.6709573352057923, -0.00128092682528684]"
0.56,hsa-miR-29c-3p,hsa-miR-199a-3p,"[0.670837922390378, 0.0]"
0.56,hsa-miR-29c-3p,hsa-miR-29b-3p,"[0.6712001923816433, 0.0]"
0.55,hsa-miR-29c-3p,hsa-miR-223-5p,"[0.6706101356906021, 0.0]"
0.53,hsa-miR-29c-3p,hsa-miR-130b-3p,"[0.6678761859037143, -0.0004586768077048985]"
0.52,hsa-miR-29c-3p,hsa-miR-885-5p,"[0.6711080226980318, 0.0]"
0.51,hsa-miR-29c-3p,hsa-miR-424-5p,"[0.6712816284661792, 0.0]"
0.48,hsa-miR-125b-5p,hsa-miR-22-3p,"[0.0823349225350428, 0.25822758221123643]"
0.46,hsa-miR-125b-5p,hsa-miR-152,"[0.3262622256315121, -0.2691103985832801]"
0.45,hsa-miR-125b-5p,hsa-miR-26b-5p,"[0.22389571621587054, -0.32877271612363473]"
0.45,hsa-miR-125b-5p,hsa-miR-122-5p,"[0.0, -0.154701373949243]"
0.45,hsa-miR-125b-5p,hsa-miR-148a-3p,"[0.03669282967456661, -0.39594893137832066]"
0.43,hsa-miR-125b-5p,hsa-miR-93-5p,"[0.034639074982435264, -0.3220734566355368]"
0.43,hsa-miR-125b-5p,hsa-miR-199a-5p,"[0.3638352664506758, -0.32262945581074487]"
0.42,hsa-miR-125b-5p,hsa-miR-92a-3p,"[0.2960770626099457, 0.23713311431640197]"
0.42,hsa-miR-125b-5p,hsa-miR-25-3p,"[0.0, 0.0]"
0.4,hsa-miR-125b-5p,hsa-miR-660-5p,"[0.0, 0.0]"
0.4,hsa-miR-125b-5p,hsa-miR-30c-5p,"[0.0, 0.0]"
0.39,hsa-miR-125b-5p,hsa-miR-30e-5p,"[0.0, 0.011861727413983595]"
0.39,hsa-miR-125b-5p,hsa-miR-423-3p,"[0.22675150402283623, -0.18238843038206393]"
0.38,hsa-miR-125b-5p,hsa-miR-19a-3p,"[0.05135442535302408, 0.2114864577761616]"
0.38,hsa-miR-125b-5p,hsa-miR-186-5p,"[0.0, 0.0]"
0.38,hsa-miR-125b-5p,hsa-miR-99b-5p,"[0.3966099884473012, -0.19431515013279774]"
0.38,hsa-miR-125b-5p,hsa-miR-192-5p,"[0.3139879133096827, -0.288781212337161]"
0.38,hsa-miR-125b-5p,hsa-miR-20a-5p,"[0.0, 0.0]"
0.37,hsa-miR-125b-5p,hsa-miR-146a-5p,"[0.0, 0.0]"
0.37,hsa-miR-125b-5p,hsa-miR-21-5p,"[0.0913147875992327, 0.06913179418706591]"
0.37,hsa-miR-125b-5p,hsa-miR-30a-5p,"[0.19960565249283585, -0.11669282266039195]"
0.37,hsa-miR-125b-5p,hsa-miR-142-5p,"[0.0, -0.010494378694447963]"
0.37,hsa-miR-125b-5p,hsa-miR-139-5p,"[0.1801142042403279, -0.11059637825900494]"
0.36,hsa-miR-125b-5p,hsa-miR-99a-5p,"[0.29481394214688517, -0.16949969330027392]"
0.36,hsa-miR-125b-5p,hsa-miR-338-3p,"[0.3076433924743275, -0.16524893864633447]"
0.36,hsa-miR-125b-5p,hsa-miR-223-3p,"[0.0, 0.0037952376121971826]"
0.36,hsa-miR-125b-5p,hsa-miR-497-5p,"[0.0, 0.0]"
0.36,hsa-miR-125b-5p,hsa-miR-215,"[0.0, 0.0]"
0.36,hsa-miR-125b-5p,hsa-miR-144-3p,"[0.0, -0.06947870671593398]"
0.36,hsa-miR-125b-5p,hsa-miR-101-3p,"[0.0, 0.0]"
0.36,hsa-miR-125b-5p,hsa-miR-320b,"[0.0, -0.11239672915506532]"
0.35,hsa-miR-125b-5p,hsa-miR-375,"[0.0, 0.0]"
0.35,hsa-miR-125b-5p,hsa-let-7d-5p,"[0.0, -0.021065137238789892]"
0.35,hsa-miR-125b-5p,hsa-let-7i-5p,"[0.0, 0.0]"
0.34,hsa-miR-125b-5p,hsa-miR-374b-5p,"[0.0, -0.00446549104440319]"
