0.41,hsa-miR-103a-3p,hsa-miR-423-5p,"[0.0, 0.0]"
0.41,hsa-miR-103a-3p,hsa-let-7d-3p,"[0.0, 0.0]"
0.39,hsa-miR-103a-3p,hsa-let-7g-5p,"[0.0, 0.0]"
0.37,hsa-let-7b-3p,hsa-miR-151a-5p,"[0.0, -0.026469734781428302]"
0.37,hsa-miR-103a-3p,hsa-miR-425-5p,"[0.0, 0.0]"
0.37,hsa-miR-103a-3p,hsa-miR-106b-5p,"[0.0, 0.0]"
0.37,hsa-miR-103a-3p,hsa-miR-29a-3p,"[0.0, 0.0]"
0.37,hsa-miR-103a-3p,hsa-miR-107,"[0.0, 0.0]"
0.36,hsa-miR-103a-3p,hsa-miR-15b-5p,"[0.0, -0.03614972172184327]"
0.36,hsa-miR-103a-3p,hsa-miR-130b-3p,"[0.0, -0.016125429654868316]"
0.36,hsa-miR-103a-3p,hsa-miR-378a-3p,"[0.0, 0.0]"
0.36,hsa-miR-103a-3p,hsa-miR-223-5p,"[0.0, -0.014543482654461523]"
0.36,hsa-miR-103a-3p,hsa-miR-199a-3p,"[0.0, -0.021462421489281205]"
0.36,hsa-miR-103a-3p,hsa-miR-125a-5p,"[0.0, -0.009517340650337942]"
0.35,hsa-let-7b-3p,hsa-let-7d-3p,"[-0.0037148417132260624, 0.0]"
0.35,hsa-let-7b-3p,hsa-miR-15b-5p,"[0.0, -0.036176191787763455]"
0.35,hsa-let-7b-3p,hsa-miR-210,"[0.0, -0.003939768325600778]"
0.35,hsa-let-7b-3p,hsa-miR-885-5p,"[0.0, -0.006237583586960109]"
0.35,hsa-let-7b-3p,hsa-miR-107,"[-0.0037148417132260624, 0.0]"
0.35,hsa-let-7b-3p,hsa-miR-130b-3p,"[0.0, -0.016134600346843365]"
0.35,hsa-let-7b-3p,hsa-miR-223-5p,"[0.0, -0.014543482654461523]"
0.35,hsa-let-7b-3p,hsa-miR-199a-3p,"[0.0, -0.021462421489281205]"
0.35,hsa-let-7b-3p,hsa-miR-32-5p,"[0.0, -0.024916393147165303]"
0.35,hsa-let-7b-3p,hsa-let-7a-5p,"[-0.0037148417132260624, 0.0]"
0.35,hsa-let-7b-3p,hsa-miR-181a-5p,"[-0.0037148417132260624, 0.0]"
0.35,hsa-miR-103a-3p,hsa-miR-23a-3p,"[0.0, 0.0]"
0.35,hsa-miR-103a-3p,hsa-miR-425-3p,"[0.0, -0.016120669382206403]"
0.35,hsa-miR-103a-3p,hsa-miR-532-3p,"[0.0, -0.007618885342800711]"
0.35,hsa-miR-103a-3p,hsa-miR-502-3p,"[0.0, -0.023933716482502466]"
0.35,hsa-miR-103a-3p,hsa-let-7f-5p,"[0.0, -0.02349044920882396]"
0.35,hsa-miR-103a-3p,hsa-miR-652-3p,"[0.0, -0.025194609603946528]"
0.35,hsa-miR-103a-3p,hsa-miR-210,"[0.0, -0.003939667103590772]"
0.35,hsa-miR-103a-3p,hsa-miR-885-5p,"[0.0, -0.006237148359620261]"
0.34,hsa-let-7b-3p,hsa-miR-106b-5p,"[-0.0037148417132260624, 0.0]"
0.34,hsa-let-7b-3p,hsa-miR-374a-5p,"[0.0, -0.003905654699771365]"
0.34,hsa-let-7b-3p,hsa-miR-125a-5p,"[0.0, -0.009517340650337942]"
0.34,hsa-let-7b-3p,hsa-miR-29b-3p,"[0.0, -0.005725309989203443]"
0.34,hsa-let-7b-3p,hsa-miR-144-5p,"[0.0, -0.015135858958783537]"
0.34,hsa-miR-103a-3p,hsa-miR-126-3p,"[0.0, 0.0]"
0.34,hsa-miR-103a-3p,hsa-miR-30d-5p,"[0.0, -0.006077749341269961]"
0.34,hsa-miR-103a-3p,hsa-miR-374a-5p,"[0.0, -0.003905654699771365]"
0.34,hsa-miR-103a-3p,hsa-miR-140-5p,"[0.0, -0.011240262165932177]"
0.34,hsa-miR-103a-3p,hsa-miR-32-5p,"[0.0, -0.024916393147165303]"
0.33,hsa-let-7b-3p,hsa-miR-29a-3p,"[-0.0037148417132260624, 0.0]"
0.33,hsa-let-7b-3p,hsa-miR-652-3p,"[0.0, -0.025199408343359396]"
0.33,hsa-let-7b-3p,hsa-miR-378a-3p,"[-0.0037148417132260624, 0.0]"
0.33,hsa-let-7b-3p,hsa-miR-140-5p,"[0.0, -0.011242393199294076]"
0.33,hsa-let-7b-3p,hsa-miR-424-5p,"[0.0, -0.019321161886065634]"
0.33,hsa-miR-103a-3p,hsa-miR-151a-5p,"[0.0, -0.026469734781428302]"
0.33,hsa-miR-103a-3p,hsa-miR-29b-3p,"[0.0, -0.005725144627947476]"
