0.45,hsa-let-7d-5p,hsa-miR-22-3p,"[0.0, 0.16176510350656498]"
0.38,hsa-miR-30c-5p,hsa-let-7a-5p,"[0.0, 0.0]"
0.38,hsa-let-7d-5p,hsa-miR-502-3p,"[0.0, -0.02394767892779993]"
0.37,hsa-miR-30c-5p,hsa-miR-29a-3p,"[0.0, 0.0]"
0.37,hsa-miR-30c-5p,hsa-miR-151a-5p,"[0.0, -0.026469734781428302]"
0.36,hsa-miR-30c-5p,hsa-miR-15b-5p,"[0.08488464376787686, -0.08740209011945538]"
0.36,hsa-miR-30c-5p,hsa-miR-107,"[0.0, 0.0]"
0.36,hsa-miR-30c-5p,hsa-miR-140-5p,"[0.0, -0.011240262165932177]"
0.36,hsa-miR-30c-5p,hsa-miR-32-5p,"[0.0, -0.024916393147165303]"
0.36,hsa-let-7d-5p,hsa-miR-197-3p,"[0.0, -0.0496637486664413]"
0.36,hsa-let-7d-5p,hsa-miR-425-3p,"[0.0, -0.016126822091596108]"
0.36,hsa-let-7d-5p,hsa-let-7f-5p,"[0.0, -0.023503680598700425]"
0.36,hsa-let-7d-5p,hsa-miR-126-3p,"[-0.021065137238789892, 0.0]"
0.36,hsa-let-7d-5p,hsa-miR-106b-5p,"[-0.021065137238789892, 0.0]"
0.36,hsa-let-7d-5p,hsa-miR-15b-5p,"[0.0, -0.036174746307005824]"
0.36,hsa-let-7d-5p,hsa-miR-130b-3p,"[0.0, -0.016134606015015842]"
0.35,hsa-miR-30c-5p,hsa-miR-374a-5p,"[0.0, -0.003905654699771365]"
0.35,hsa-miR-30c-5p,hsa-miR-130b-3p,"[0.0806589044671666, -0.03871530298358848]"
0.35,hsa-miR-30c-5p,hsa-miR-378a-3p,"[0.0, 0.0]"
0.35,hsa-miR-30c-5p,hsa-miR-199a-3p,"[0.0, -0.021462421489281205]"
0.35,hsa-miR-30c-5p,hsa-miR-144-5p,"[0.0, -0.015132438041921444]"
0.35,hsa-miR-30c-5p,hsa-miR-424-5p,"[0.0, -0.019321161886065634]"
0.35,hsa-let-7d-5p,hsa-let-7i-5p,"[-0.021065137238789892, 0.0]"
0.35,hsa-let-7d-5p,hsa-miR-320b,"[-0.00734977810332674, -0.10459329026452362]"
0.35,hsa-let-7d-5p,hsa-let-7d-3p,"[-0.021065137238789892, 0.0]"
0.35,hsa-let-7d-5p,hsa-miR-374a-5p,"[-0.02107207166881149, 0.0]"
0.35,hsa-let-7d-5p,hsa-miR-652-3p,"[-0.02107144118583838, 0.0]"
0.35,hsa-let-7d-5p,hsa-miR-107,"[-0.021065137238789892, 0.0]"
0.35,hsa-let-7d-5p,hsa-miR-378a-3p,"[-0.021065137238789892, 0.0]"
0.35,hsa-let-7d-5p,hsa-miR-223-5p,"[0.0, -0.014543482654461523]"
0.34,hsa-miR-30c-5p,hsa-miR-210,"[0.0, -0.003939667103590772]"
0.34,hsa-miR-30c-5p,hsa-miR-885-5p,"[0.0, -0.006237148359620261]"
0.34,hsa-miR-30c-5p,hsa-miR-125a-5p,"[0.0, -0.009517340650337942]"
0.34,hsa-miR-30c-5p,hsa-miR-29b-3p,"[0.0, -0.005725144627947476]"
0.34,hsa-miR-30c-5p,hsa-miR-181a-5p,"[0.0, 0.0]"
0.34,hsa-let-7d-5p,hsa-miR-20a-5p,"[-0.021065137238789892, 0.0]"
0.34,hsa-let-7d-5p,hsa-let-7b-3p,"[-0.021065137238789892, 0.0]"
0.34,hsa-let-7d-5p,hsa-miR-103a-3p,"[-0.021065137238789892, 0.0]"
0.34,hsa-let-7d-5p,hsa-miR-23a-3p,"[-0.021065137238789892, 0.0]"
0.34,hsa-let-7d-5p,hsa-let-7g-5p,"[-0.021065137238789892, 0.0]"
0.34,hsa-let-7d-5p,hsa-miR-30d-5p,"[-0.021071885444718812, 0.0]"
0.33,hsa-miR-30c-5p,hsa-miR-652-3p,"[0.0, -0.025194609603946528]"
0.33,hsa-let-7d-5p,hsa-miR-532-3p,"[-0.021072108838640354, 0.0]"
0.33,hsa-let-7d-5p,hsa-miR-29a-3p,"[-0.021065137238789892, 0.0]"
0.33,hsa-let-7d-5p,hsa-miR-885-5p,"[-0.021065137238789892, 0.0]"
0.32,hsa-miR-30c-5p,hsa-miR-223-5p,"[0.015910477844505087, -0.01914231157479203]"
0.32,hsa-let-7d-5p,hsa-miR-425-5p,"[-0.021065137238789892, 0.0]"
0.32,hsa-let-7d-5p,hsa-miR-423-5p,"[-0.021065137238789892, 0.0]"
0.32,hsa-let-7d-5p,hsa-miR-140-5p,"[-0.021071745651460656, 0.0]"
0.31,hsa-let-7d-5p,hsa-miR-210,"[-0.021065137238789892, 0.0]"
