0.47,hsa-miR-92a-3p,hsa-miR-148a-3p,"[0.013731979849246467, -0.3382517839108708]"
0.46,hsa-miR-92a-3p,hsa-miR-199a-5p,"[0.0, -0.08151859048452854]"
0.43,hsa-miR-92a-3p,hsa-miR-30c-5p,"[0.3005238560056093, 0.481362198170052]"
0.42,hsa-miR-92a-3p,hsa-miR-22-3p,"[0.012631497660918835, 0.1398955236947899]"
0.41,hsa-miR-92a-3p,hsa-miR-497-5p,"[0.22273983398299732, 0.13652418517201978]"
0.41,hsa-miR-92a-3p,hsa-miR-215,"[0.3619984011217312, 0.2878837042576822]"
0.41,hsa-miR-92a-3p,hsa-miR-423-3p,"[0.05351265052368323, 0.0]"
0.41,hsa-miR-92a-3p,hsa-miR-192-5p,"[0.05351265052368323, 0.0]"
0.41,hsa-miR-92a-3p,hsa-miR-152,"[0.0, -0.06521803614129908]"
0.4,hsa-miR-92a-3p,hsa-miR-144-3p,"[0.04909637429975801, -0.031534295510389054]"
0.4,hsa-miR-92a-3p,hsa-miR-151a-5p,"[0.05364522502482405, 0.0]"
0.4,hsa-miR-92a-3p,hsa-miR-32-5p,"[0.053636511790843514, 0.0]"
0.39,hsa-miR-92a-3p,hsa-miR-142-5p,"[0.05351265052368323, 0.0]"
0.39,hsa-miR-92a-3p,hsa-miR-139-5p,"[0.053638635376672836, 0.0]"
0.39,hsa-miR-92a-3p,hsa-miR-660-5p,"[0.22850913914812207, 0.29136902645464535]"
0.39,hsa-miR-92a-3p,hsa-miR-320b,"[0.04719519324538435, -0.08478396478265146]"
0.39,hsa-miR-92a-3p,hsa-miR-20a-5p,"[0.05351265052368323, 0.0]"
0.39,hsa-miR-92a-3p,hsa-let-7d-3p,"[0.05351265052368323, 0.0]"
0.38,hsa-miR-92a-3p,hsa-miR-30a-5p,"[0.05351265052368323, 0.0]"
0.38,hsa-miR-92a-3p,hsa-miR-197-3p,"[0.05351265052368323, 0.0]"
0.38,hsa-miR-92a-3p,hsa-miR-23a-3p,"[0.05351265052368323, 0.0]"
0.38,hsa-miR-92a-3p,hsa-miR-423-5p,"[0.07597717710609424, -0.06876448423619981]"
0.38,hsa-miR-92a-3p,hsa-let-7f-5p,"[0.05351265052368323, 0.0]"
0.38,hsa-miR-92a-3p,hsa-miR-29a-3p,"[0.05351265052368323, 0.0]"
0.38,hsa-miR-92a-3p,hsa-miR-652-3p,"[0.05364261174338446, 0.0]"
0.38,hsa-miR-92a-3p,hsa-miR-107,"[0.05351265052368323, 0.0]"
0.38,hsa-miR-92a-3p,hsa-miR-130b-3p,"[0.053636257844490665, 0.0]"
0.37,hsa-miR-92a-3p,hsa-let-7b-3p,"[0.0973139575779356, 0.030245638877755537]"
0.37,hsa-miR-92a-3p,hsa-miR-425-3p,"[0.05351265052368323, 0.0]"
0.37,hsa-miR-92a-3p,hsa-miR-126-3p,"[0.05351265052368323, 0.0]"
0.37,hsa-miR-92a-3p,hsa-miR-15b-5p,"[0.05351265052368323, 0.0]"
0.37,hsa-miR-92a-3p,hsa-miR-199a-3p,"[0.05351265052368323, 0.0]"
0.36,hsa-miR-92a-3p,hsa-miR-375,"[0.19924959519204133, 0.1077480012167122]"
0.36,hsa-miR-92a-3p,hsa-let-7i-5p,"[0.08300363063596294, 0.04042063884381231]"
0.36,hsa-miR-92a-3p,hsa-miR-103a-3p,"[0.05351265052368323, 0.0]"
0.36,hsa-miR-92a-3p,hsa-miR-106b-5p,"[0.05351265052368323, 0.0]"
0.36,hsa-miR-92a-3p,hsa-miR-885-5p,"[0.11723123355865964, 0.039888906680715486]"
0.35,hsa-miR-92a-3p,hsa-let-7d-5p,"[0.05351265052368323, 0.0]"
0.35,hsa-miR-92a-3p,hsa-let-7g-5p,"[0.16417617281772437, 0.2170875844530485]"
0.35,hsa-miR-92a-3p,hsa-miR-532-3p,"[0.09190813672347974, 0.024193895209297128]"
0.35,hsa-miR-92a-3p,hsa-miR-425-5p,"[0.05745812879581552, 0.007187125226980735]"
0.35,hsa-miR-92a-3p,hsa-miR-502-3p,"[0.05351265052368323, 0.0]"
0.35,hsa-miR-92a-3p,hsa-miR-30d-5p,"[0.10799121290812652, 0.03468618113133989]"
0.35,hsa-miR-92a-3p,hsa-miR-374a-5p,"[0.18229470671035752, 0.08154622934972167]"
0.35,hsa-miR-92a-3p,hsa-miR-210,"[0.11352204726808977, 0.03964479754299706]"
0.35,hsa-miR-92a-3p,hsa-miR-378a-3p,"[0.05351265052368323, 0.0]"
0.35,hsa-miR-92a-3p,hsa-miR-223-5p,"[0.05364044679884634, 0.0]"
0.35,hsa-miR-92a-3p,hsa-miR-140-5p,"[0.05351265052368323, 0.0]"
0.35,hsa-miR-92a-3p,hsa-miR-125a-5p,"[0.05351265052368323, 0.0]"
0.34,hsa-miR-92a-3p,hsa-miR-101-3p,"[0.05351265052368323, 0.0]"
