petal width,0.9583333333333334
sepal width,0.9166666666666666
petal length,0.9166666666666666
sepal length,0.7916666666666666
4.33743541393,0.75
3.82995490486,0.4583333333333333
2.52357821819,0.4583333333333333
2.62989352022,0.4583333333333333
4.08626770953,0.4166666666666667
2.64241383838,0.4166666666666667
2.14044783371,0.375
1.28407662511,0.3333333333333333
1.90267565615,0.3333333333333333
1.63230045949,0.3333333333333333
4.74282081058,0.2916666666666667
1.99717040091,0.25
3.8832872795,0.25
2.18427522894,0.25
4.79657669863,0.20833333333333334
3.01034868016,0.20833333333333334
3.99139962671,0.20833333333333334
3.86052165622,0.125
4.25002448038,0.08333333333333333
2.35112093652,0.041666666666666664
